user_id,movie_id,title
244,22,Braveheart (1995)
244,735,Philadelphia (1993)
244,191,Amadeus (1984)
244,65,What's Eating Gilbert Grape (1993)
244,655,Stand by Me (1986)
244,204,Back to the Future (1985)
244,197,"Graduate, The (1967)"
244,216,When Harry Met Sally... (1989)
244,188,Full Metal Jacket (1987)
244,86,"Remains of the Day, The (1993)"
244,180,Apocalypse Now (1979)
244,509,My Left Foot (1989)
244,183,Alien (1979)
244,153,"Fish Called Wanda, A (1988)"
244,651,Glory (1989)
244,168,Monty Python and the Holy Grail (1974)
244,238,Raising Arizona (1987)
244,428,Harold and Maude (1971)
244,527,Gandhi (1982)
244,553,"Walk in the Clouds, A (1995)"
244,707,Enchanted April (1991)
244,26,"Brothers McMullen, The (1995)"
244,169,"Wrong Trousers, The (1993)"
244,28,Apollo 13 (1995)
244,208,Young Frankenstein (1974)
244,521,"Deer Hunter, The (1978)"
244,171,Delicatessen (1991)
244,154,Monty Python's Life of Brian (1979)
244,95,Aladdin (1992)
244,135,2001: A Space Odyssey (1968)
244,629,Victor/Victoria (1982)
244,52,"Madness of King George, The (1994)"
244,652,Rosencrantz and Guildenstern Are Dead (1990)
244,1048,She's the One (1996)
244,955,Before Sunrise (1995)
244,410,Kingpin (1996)
244,584,"Secret Garden, The (1993)"
244,265,"Hunt for Red October, The (1990)"
244,200,"Shining, The (1980)"
244,217,Bram Stoker's Dracula (1992)
244,631,"Crying Game, The (1992)"
244,747,Benny & Joon (1993)
244,949,How to Make an American Quilt (1995)
244,71,"Lion King, The (1994)"
244,1119,Some Kind of Wonderful (1987)
244,162,On Golden Pond (1981)
244,1109,Death and the Maiden (1994)
244,559,Interview with the Vampire (1994)
244,708,"Sex, Lies, and Videotape (1989)"
244,697,"Basketball Diaries, The (1995)"
244,953,Unstrung Heroes (1995)
244,72,"Mask, The (1994)"
244,738,Threesome (1994)
244,566,Clear and Present Danger (1994)
244,946,"Fox and the Hound, The (1981)"
244,1039,Hamlet (1996)
244,66,While You Were Sleeping (1995)
244,90,So I Married an Axe Murderer (1993)
244,959,Dazed and Confused (1993)
244,88,Sleepless in Seattle (1993)
244,581,Kalifornia (1993)
244,1074,Reality Bites (1994)
244,161,Top Gun (1986)
244,790,Tommy Boy (1995)
244,1118,Up in Smoke (1978)
244,451,Grease (1978)
244,380,Star Trek: Generations (1994)
244,232,Young Guns (1988)
244,1041,Forget Paris (1995)
244,1168,Little Buddha (1993)
244,67,Ace Ventura: Pet Detective (1994)
244,1188,Young Guns II (1990)
244,1057,"Pallbearer, The (1996)"
166,322,Murder at 1600 (1997)
166,300,Air Force One (1997)
166,984,Shadow Conspiracy (1997)
166,343,Alien: Resurrection (1997)
166,894,Home Alone 3 (1997)
298,8,Babe (1995)
298,523,Cool Hand Luke (1967)
298,419,Mary Poppins (1964)
298,465,"Jungle Book, The (1994)"
298,317,In the Name of the Father (1993)
298,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
298,144,Die Hard (1988)
298,208,Young Frankenstein (1974)
298,193,"Right Stuff, The (1983)"
298,210,Indiana Jones and the Last Crusade (1989)
298,196,Dead Poets Society (1989)
298,168,Monty Python and the Holy Grail (1974)
298,22,Braveheart (1995)
298,132,"Wizard of Oz, The (1939)"
298,134,Citizen Kane (1941)
298,143,"Sound of Music, The (1965)"
298,514,Annie Hall (1977)
298,71,"Lion King, The (1994)"
298,118,Twister (1996)
298,187,"Godfather: Part II, The (1974)"
298,97,Dances with Wolves (1990)
298,423,E.T. the Extra-Terrestrial (1982)
298,651,Glory (1989)
298,393,Mrs. Doubtfire (1993)
298,951,"Indian in the Cupboard, The (1995)"
298,197,"Graduate, The (1967)"
298,88,Sleepless in Seattle (1993)
298,23,Taxi Driver (1976)
298,503,"Candidate, The (1972)"
298,186,"Blues Brothers, The (1980)"
298,195,"Terminator, The (1984)"
298,432,Fantasia (1940)
298,549,Rob Roy (1995)
298,625,"Sword in the Stone, The (1963)"
298,502,Bananas (1971)
298,418,Cinderella (1950)
298,1142,When We Were Kings (1996)
298,252,"Lost World: Jurassic Park, The (1997)"
298,820,Space Jam (1996)
115,228,Star Trek: The Wrath of Khan (1982)
115,1073,Shallow Grave (1994)
115,183,Alien (1979)
115,466,Red Rock West (1992)
115,431,Highlander (1986)
115,443,"Birds, The (1963)"
115,642,"Grifters, The (1990)"
115,33,Desperado (1995)
115,127,"Godfather, The (1972)"
115,479,Vertigo (1958)
115,100,Fargo (1996)
115,357,One Flew Over the Cuckoo's Nest (1975)
115,1008,I Shot Andy Warhol (1996)
115,12,"Usual Suspects, The (1995)"
115,234,Jaws (1975)
115,8,Babe (1995)
115,240,Beavis and Butt-head Do America (1996)
115,9,Dead Man Walking (1995)
115,7,Twelve Monkeys (1995)
115,13,Mighty Aphrodite (1995)
115,89,Blade Runner (1982)
115,92,True Romance (1993)
115,50,Star Wars (1977)
115,181,Return of the Jedi (1983)
115,82,Jurassic Park (1993)
115,511,Lawrence of Arabia (1962)
115,530,"Man Who Would Be King, The (1975)"
115,4,Get Shorty (1995)
115,177,"Good, The Bad and The Ugly, The (1966)"
115,178,12 Angry Men (1957)
253,490,To Catch a Thief (1955)
253,198,Nikita (La Femme Nikita) (1990)
253,202,Groundhog Day (1993)
253,518,Miller's Crossing (1990)
253,200,"Shining, The (1980)"
253,588,Beauty and the Beast (1991)
253,95,Aladdin (1992)
253,510,"Magnificent Seven, The (1954)"
253,132,"Wizard of Oz, The (1939)"
253,188,Full Metal Jacket (1987)
253,485,My Fair Lady (1964)
253,22,Braveheart (1995)
253,89,Blade Runner (1982)
253,482,Some Like It Hot (1959)
253,1,Toy Story (1995)
253,465,"Jungle Book, The (1994)"
253,173,"Princess Bride, The (1987)"
253,97,Dances with Wolves (1990)
253,523,Cool Hand Luke (1967)
253,79,"Fugitive, The (1993)"
253,50,Star Wars (1977)
253,527,Gandhi (1982)
253,742,Ransom (1996)
253,117,"Rock, The (1996)"
253,222,Star Trek: First Contact (1996)
253,566,Clear and Present Danger (1994)
253,705,Singin' in the Rain (1952)
253,210,Indiana Jones and the Last Crusade (1989)
253,81,"Hudsucker Proxy, The (1994)"
253,699,Little Women (1994)
253,96,Terminator 2: Judgment Day (1991)
253,203,Unforgiven (1992)
253,732,Dave (1993)
253,4,Get Shorty (1995)
305,582,"Piano, The (1993)"
305,512,Wings of Desire (1987)
305,462,Like Water For Chocolate (Como agua para chocolate) (1992)
305,1101,Six Degrees of Separation (1993)
305,486,Sabrina (1954)
305,216,When Harry Met Sally... (1989)
305,48,Hoop Dreams (1994)
305,382,"Adventures of Priscilla, Queen of the Desert, The (1994)"
305,471,Courage Under Fire (1996)
305,317,In the Name of the Father (1993)
305,86,"Remains of the Day, The (1993)"
305,172,"Empire Strikes Back, The (1980)"
305,1104,C'est arrivé près de chez vous (1992)
305,199,"Bridge on the River Kwai, The (1957)"
305,180,Apocalypse Now (1979)
305,431,Highlander (1986)
305,176,Aliens (1986)
305,203,Unforgiven (1992)
305,207,Cyrano de Bergerac (1990)
305,856,Night on Earth (1991)
305,186,"Blues Brothers, The (1980)"
305,7,Twelve Monkeys (1995)
305,655,Stand by Me (1986)
305,160,Glengarry Glen Ross (1992)
305,654,Chinatown (1974)
305,183,Alien (1979)
305,196,Dead Poets Society (1989)
305,529,My Life as a Dog (Mitt liv som hund) (1985)
305,638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
305,735,Philadelphia (1993)
305,42,Clerks (1994)
305,475,Trainspotting (1996)
305,70,Four Weddings and a Funeral (1994)
305,709,Strictly Ballroom (1992)
305,863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)"
305,921,Farewell My Concubine (1993)
305,151,Willy Wonka and the Chocolate Factory (1971)
305,425,Bob Roberts (1992)
305,557,Farinelli: il castrato (1994)
305,1018,Tie Me Up! Tie Me Down! (1990)
305,971,Mediterraneo (1991)
305,628,Sleepers (1996)
305,1286,Shall We Dance? (1937)
305,793,Crooklyn (1994)
305,660,Fried Green Tomatoes (1991)
305,1456,Beat the Devil (1954)
305,778,Don Juan DeMarco (1995)
6,211,M*A*S*H (1970)
6,469,Short Cuts (1993)
6,512,Wings of Desire (1987)
6,496,It's a Wonderful Life (1946)
6,197,"Graduate, The (1967)"
6,530,"Man Who Would Be King, The (1975)"
6,482,Some Like It Hot (1959)
6,525,"Big Sleep, The (1946)"
6,199,"Bridge on the River Kwai, The (1957)"
6,521,"Deer Hunter, The (1978)"
6,56,Pulp Fiction (1994)
6,500,Fly Away Home (1996)
6,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
6,537,My Own Private Idaho (1991)
6,507,"Streetcar Named Desire, A (1951)"
6,32,Crumb (1994)
6,180,Apocalypse Now (1979)
6,183,Alien (1979)
6,194,"Sting, The (1973)"
6,490,To Catch a Thief (1955)
6,519,"Treasure of the Sierra Madre, The (1948)"
6,23,Taxi Driver (1976)
6,495,Around the World in 80 Days (1956)
6,511,Lawrence of Arabia (1962)
6,185,Psycho (1960)
6,461,Smoke (1995)
6,175,Brazil (1985)
6,166,Manon of the Spring (Manon des sources) (1986)
6,488,Sunset Blvd. (1950)
6,486,Sabrina (1954)
6,529,My Life as a Dog (Mitt liv som hund) (1985)
6,133,Gone with the Wind (1939)
6,483,Casablanca (1942)
6,522,Down by Law (1986)
6,216,When Harry Met Sally... (1989)
6,523,Cool Hand Luke (1967)
6,435,Butch Cassidy and the Sundance Kid (1969)
6,59,Three Colors: Red (1994)
6,493,"Thin Man, The (1934)"
6,209,This Is Spinal Tap (1984)
6,432,Fantasia (1940)
6,463,"Secret of Roan Inish, The (1994)"
6,494,His Girl Friday (1940)
6,238,Raising Arizona (1987)
6,131,Breakfast at Tiffany's (1961)
6,528,"Killing Fields, The (1984)"
6,87,Searching for Bobby Fischer (1993)
6,506,Rebel Without a Cause (1955)
6,491,"Adventures of Robin Hood, The (1938)"
6,517,Manhattan (1979)
6,499,Cat on a Hot Tin Roof (1958)
6,134,Citizen Kane (1941)
6,195,"Terminator, The (1984)"
6,81,"Hudsucker Proxy, The (1994)"
6,419,Mary Poppins (1964)
6,467,"Bronx Tale, A (1993)"
6,132,"Wizard of Oz, The (1939)"
6,466,Red Rock West (1992)
6,505,Dial M for Murder (1954)
6,208,Young Frankenstein (1974)
6,357,One Flew Over the Cuckoo's Nest (1975)
6,213,"Room with a View, A (1986)"
6,173,"Princess Bride, The (1987)"
6,274,Sabrina (1995)
6,170,Cinema Paradiso (1988)
6,509,My Left Foot (1989)
6,502,Bananas (1971)
6,485,My Fair Lady (1964)
6,516,Local Hero (1983)
6,186,"Blues Brothers, The (1980)"
6,501,Dumbo (1941)
6,478,"Philadelphia Story, The (1940)"
6,168,Monty Python and the Holy Grail (1974)
6,19,Antonia's Line (1995)
6,153,"Fish Called Wanda, A (1988)"
6,272,Good Will Hunting (1997)
62,955,Before Sunrise (1995)
62,4,Get Shorty (1995)
62,89,Blade Runner (1982)
62,210,Indiana Jones and the Last Crusade (1989)
62,71,"Lion King, The (1994)"
62,190,Henry V (1989)
62,153,"Fish Called Wanda, A (1988)"
62,65,What's Eating Gilbert Grape (1993)
62,357,One Flew Over the Cuckoo's Nest (1975)
62,521,"Deer Hunter, The (1978)"
62,173,"Princess Bride, The (1987)"
62,1073,Shallow Grave (1994)
62,582,"Piano, The (1993)"
62,96,Terminator 2: Judgment Day (1991)
62,856,Night on Earth (1991)
62,183,Alien (1979)
62,512,Wings of Desire (1987)
62,463,"Secret of Roan Inish, The (1994)"
62,174,Raiders of the Lost Ark (1981)
62,164,"Abyss, The (1989)"
62,179,"Clockwork Orange, A (1971)"
62,83,Much Ado About Nothing (1993)
62,699,Little Women (1994)
62,132,"Wizard of Oz, The (1939)"
62,135,2001: A Space Odyssey (1968)
62,528,"Killing Fields, The (1984)"
62,182,GoodFellas (1990)
62,464,Vanya on 42nd Street (1994)
62,91,"Nightmare Before Christmas, The (1993)"
62,959,Dazed and Confused (1993)
62,213,"Room with a View, A (1986)"
62,81,"Hudsucker Proxy, The (1994)"
62,652,Rosencrantz and Guildenstern Are Dead (1990)
62,82,Jurassic Park (1993)
62,216,When Harry Met Sally... (1989)
62,47,Ed Wood (1994)
62,660,Fried Green Tomatoes (1991)
62,403,Batman (1989)
62,433,Heathers (1989)
62,380,Star Trek: Generations (1994)
62,421,William Shakespeare's Romeo and Juliet (1996)
62,162,On Golden Pond (1981)
62,697,"Basketball Diaries, The (1995)"
62,716,Home for the Holidays (1995)
62,664,"Paris, Texas (1984)"
62,712,Tin Men (1987)
62,949,How to Make an American Quilt (1995)
62,1074,Reality Bites (1994)
62,1133,Escape to Witch Mountain (1975)
62,1130,Jupiter's Wife (1994)
286,85,"Ref, The (1994)"
286,90,So I Married an Axe Murderer (1993)
286,89,Blade Runner (1982)
286,154,Monty Python's Life of Brian (1979)
286,167,Private Benjamin (1980)
286,57,Priest (1994)
286,196,Dead Poets Society (1989)
286,658,Pump Up the Volume (1990)
286,403,Batman (1989)
286,66,While You Were Sleeping (1995)
286,155,Dirty Dancing (1987)
286,1194,Once Were Warriors (1994)
286,88,Sleepless in Seattle (1993)
286,761,Nick of Time (1995)
286,42,Clerks (1994)
286,379,Tales From the Crypt Presents: Demon Knight (1995)
286,747,Benny & Joon (1993)
286,198,Nikita (La Femme Nikita) (1990)
286,955,Before Sunrise (1995)
286,451,Grease (1978)
286,778,Don Juan DeMarco (1995)
286,72,"Mask, The (1994)"
286,559,Interview with the Vampire (1994)
286,574,Boxing Helena (1993)
286,1133,Escape to Witch Mountain (1975)
286,569,Wolf (1994)
286,396,Serial Mom (1994)
286,393,Mrs. Doubtfire (1993)
286,800,In the Mouth of Madness (1995)
286,821,Mrs. Winterbourne (1996)
286,195,"Terminator, The (1984)"
286,34,"Doom Generation, The (1995)"
286,232,Young Guns (1988)
286,394,Radioland Murders (1994)
286,142,Bedknobs and Broomsticks (1971)
286,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"
286,1091,Pete's Dragon (1977)
286,949,How to Make an American Quilt (1995)
286,186,"Blues Brothers, The (1980)"
286,1504,"Bewegte Mann, Der (1994)"
286,738,Threesome (1994)
286,554,Waterworld (1995)
286,210,Indiana Jones and the Last Crusade (1989)
286,99,Snow White and the Seven Dwarfs (1937)
286,176,Aliens (1986)
286,969,Winnie the Pooh and the Blustery Day (1968)
286,269,"Full Monty, The (1997)"
286,301,In & Out (1997)
286,340,Boogie Nights (1997)
286,1014,Romy and Michele's High School Reunion (1997)
286,211,M*A*S*H (1970)
286,268,Chasing Amy (1997)
286,272,Good Will Hunting (1997)
286,345,Deconstructing Harry (1997)
286,312,Midnight in the Garden of Good and Evil (1997)
286,336,Playing God (1997)
286,1280,Gang Related (1997)
286,883,Telling Lies in America (1997)
286,341,Critical Care (1997)
286,1265,Star Maps (1997)
286,884,Year of the Horse (1997)
286,906,Oscar & Lucinda (1997)
286,330,187 (1997)
286,137,Big Night (1996)
286,881,Money Talks (1997)
286,309,Deceiver (1997)
286,1316,"Horse Whisperer, The (1998)"
286,689,"Jackal, The (1997)"
286,888,One Night Stand (1997)
286,1105,Firestorm (1998)
286,683,Rocket Man (1997)
286,1038,Switchback (1997)
286,339,Mad City (1997)
286,329,Desperate Measures (1998)
286,354,"Wedding Singer, The (1998)"
286,316,As Good As It Gets (1997)
286,315,Apt Pupil (1998)
286,348,Desperate Measures (1998)
286,537,My Own Private Idaho (1991)
286,1375,"Cement Garden, The (1993)"
286,224,Ridicule (1996)
286,143,"Sound of Music, The (1965)"
286,172,"Empire Strikes Back, The (1980)"
286,710,Better Off Dead... (1985)
286,465,"Jungle Book, The (1994)"
286,404,Pinocchio (1940)
286,431,Highlander (1986)
286,179,"Clockwork Orange, A (1971)"
286,419,Mary Poppins (1964)
286,1074,Reality Bites (1994)
286,1060,"Adventures of Pinocchio, The (1996)"
200,161,Top Gun (1986)
200,95,Aladdin (1992)
200,451,Grease (1978)
200,227,Star Trek VI: The Undiscovered Country (1991)
200,431,Highlander (1986)
200,402,Ghost (1990)
200,179,"Clockwork Orange, A (1971)"
200,465,"Jungle Book, The (1994)"
200,188,Full Metal Jacket (1987)
200,193,"Right Stuff, The (1983)"
200,419,Mary Poppins (1964)
200,423,E.T. the Extra-Terrestrial (1982)
200,202,Groundhog Day (1993)
200,378,Miracle on 34th Street (1994)
200,58,Quiz Show (1994)
200,215,Field of Dreams (1989)
200,141,"20,000 Leagues Under the Sea (1954)"
200,515,"Boot, Das (1981)"
200,234,Jaws (1975)
200,380,Star Trek: Generations (1994)
200,96,Terminator 2: Judgment Day (1991)
200,71,"Lion King, The (1994)"
200,393,Mrs. Doubtfire (1993)
200,218,Cape Fear (1991)
200,443,"Birds, The (1963)"
200,501,Dumbo (1941)
200,72,"Mask, The (1994)"
200,11,Seven (Se7en) (1995)
200,584,"Secret Garden, The (1993)"
200,549,Rob Roy (1995)
200,509,My Left Foot (1989)
200,33,Desperado (1995)
200,176,Aliens (1986)
200,523,Cool Hand Luke (1967)
200,177,"Good, The Bad and The Ugly, The (1966)"
200,527,Gandhi (1982)
200,82,Jurassic Park (1993)
200,229,Star Trek III: The Search for Spock (1984)
200,385,True Lies (1994)
200,68,"Crow, The (1994)"
200,755,Jumanji (1995)
200,582,"Piano, The (1993)"
200,470,Tombstone (1993)
200,241,"Last of the Mohicans, The (1992)"
200,1091,Pete's Dragon (1977)
200,91,"Nightmare Before Christmas, The (1993)"
200,420,Alice in Wonderland (1951)
200,559,Interview with the Vampire (1994)
200,679,Conan the Barbarian (1981)
200,54,Outbreak (1995)
200,140,Homeward Bound: The Incredible Journey (1993)
200,365,Powder (1995)
200,447,Carrie (1976)
200,951,"Indian in the Cupboard, The (1995)"
200,1217,Assassins (1995)
200,429,"Day the Earth Stood Still, The (1951)"
200,2,GoldenEye (1995)
200,739,Pretty Woman (1990)
200,94,Home Alone (1990)
200,226,Die Hard 2 (1990)
200,578,Demolition Man (1993)
200,720,First Knight (1995)
200,62,Stargate (1994)
200,674,Cat People (1982)
200,586,Terminal Velocity (1994)
200,576,Cliffhanger (1993)
200,63,"Santa Clause, The (1994)"
200,570,Wyatt Earp (1994)
200,391,Last Action Hero (1993)
200,802,Hard Target (1993)
200,29,Batman Forever (1995)
200,449,Star Trek: The Motion Picture (1979)
200,552,Species (1995)
200,768,Casper (1995)
200,812,Andre (1994)
200,665,Alien 3 (1992)
200,560,"Kid in King Arthur's Court, A (1995)"
200,231,Batman Returns (1992)
200,1419,Highlander III: The Sorcerer (1994)
200,1228,Under Siege 2: Dark Territory (1995)
200,771,Johnny Mnemonic (1995)
200,373,Judge Dredd (1995)
200,132,"Wizard of Oz, The (1939)"
200,866,Michael (1996)
200,831,Escape from L.A. (1996)
210,172,"Empire Strikes Back, The (1980)"
210,403,Batman (1989)
210,135,2001: A Space Odyssey (1968)
210,79,"Fugitive, The (1993)"
210,197,"Graduate, The (1967)"
210,161,Top Gun (1986)
210,205,Patton (1970)
210,195,"Terminator, The (1984)"
210,657,"Manchurian Candidate, The (1962)"
210,98,"Silence of the Lambs, The (1991)"
210,97,Dances with Wolves (1990)
210,69,Forrest Gump (1994)
210,380,Star Trek: Generations (1994)
210,483,Casablanca (1942)
210,96,Terminator 2: Judgment Day (1991)
210,482,Some Like It Hot (1959)
210,404,Pinocchio (1940)
210,631,"Crying Game, The (1992)"
210,692,"American President, The (1995)"
210,99,Snow White and the Seven Dwarfs (1937)
210,501,Dumbo (1941)
210,200,"Shining, The (1980)"
210,234,Jaws (1975)
210,465,"Jungle Book, The (1994)"
210,402,Ghost (1990)
210,160,Glengarry Glen Ross (1992)
210,121,Independence Day (ID4) (1996)
210,202,Groundhog Day (1993)
210,423,E.T. the Extra-Terrestrial (1982)
210,735,Philadelphia (1993)
210,443,"Birds, The (1963)"
210,420,Alice in Wonderland (1951)
210,654,Chinatown (1974)
210,222,Star Trek: First Contact (1996)
210,216,When Harry Met Sally... (1989)
210,88,Sleepless in Seattle (1993)
210,447,Carrie (1976)
210,419,Mary Poppins (1964)
210,15,Mr. Holland's Opus (1995)
210,302,L.A. Confidential (1997)
210,751,Tomorrow Never Dies (1997)
210,73,Maverick (1994)
210,722,Nine Months (1995)
210,167,Private Benjamin (1980)
210,94,Home Alone (1990)
224,356,"Client, The (1994)"
224,77,"Firm, The (1993)"
224,731,"Corrina, Corrina (1994)"
224,402,Ghost (1990)
224,720,First Knight (1995)
224,387,"Age of Innocence, The (1993)"
224,157,Platoon (1986)
224,468,Rudy (1993)
224,582,"Piano, The (1993)"
224,686,"Perfect World, A (1993)"
224,846,To Gillian on Her 37th Birthday (1996)
224,392,"Man Without a Face, The (1993)"
224,380,Star Trek: Generations (1994)
224,280,Up Close and Personal (1996)
224,553,"Walk in the Clouds, A (1995)"
224,51,Legends of the Fall (1994)
224,570,Wyatt Earp (1994)
224,403,Batman (1989)
224,239,Sneakers (1992)
303,143,"Sound of Music, The (1965)"
303,411,"Nutty Professor, The (1996)"
303,405,Mission: Impossible (1996)
303,780,Dumb & Dumber (1994)
303,650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
303,290,Fierce Creatures (1997)
303,77,"Firm, The (1993)"
303,461,Smoke (1995)
303,721,Mallrats (1995)
303,979,"Trigger Effect, The (1996)"
303,658,Pump Up the Volume (1990)
303,1218,Friday (1995)
303,502,Bananas (1971)
303,715,To Die For (1995)
303,517,Manhattan (1979)
303,219,"Nightmare on Elm Street, A (1984)"
303,95,Aladdin (1992)
303,44,Dolores Claiborne (1994)
303,151,Willy Wonka and the Chocolate Factory (1971)
303,80,Hot Shots! Part Deux (1993)
303,235,Mars Attacks! (1996)
303,420,Alice in Wonderland (1951)
303,1021,8 1/2 (1963)
303,436,"American Werewolf in London, An (1981)"
303,792,Bullets Over Broadway (1994)
303,218,Cape Fear (1991)
303,396,Serial Mom (1994)
303,410,Kingpin (1996)
303,1048,She's the One (1996)
303,742,Ransom (1996)
303,13,Mighty Aphrodite (1995)
303,616,Night of the Living Dead (1968)
303,501,Dumbo (1941)
303,233,Under Siege (1992)
303,393,Mrs. Doubtfire (1993)
303,122,"Cable Guy, The (1996)"
303,90,So I Married an Axe Murderer (1993)
303,473,James and the Giant Peach (1996)
303,287,Marvin's Room (1996)
303,1188,Young Guns II (1990)
303,845,That Thing You Do! (1996)
303,402,Ghost (1990)
303,231,Batman Returns (1992)
303,763,Happy Gilmore (1996)
303,386,Addams Family Values (1993)
303,67,Ace Ventura: Pet Detective (1994)
303,387,"Age of Innocence, The (1993)"
303,562,"Quick and the Dead, The (1995)"
303,805,Manhattan Murder Mystery (1993)
303,665,Alien 3 (1992)
303,790,Tommy Boy (1995)
303,379,Tales From the Crypt Presents: Demon Knight (1995)
303,449,Star Trek: The Motion Picture (1979)
303,41,Billy Madison (1995)
303,460,"Crossing Guard, The (1995)"
303,831,Escape from L.A. (1996)
303,575,City Slickers II: The Legend of Curly's Gold (1994)
303,293,Donnie Brasco (1997)
303,246,Chasing Amy (1997)
303,255,My Best Friend's Wedding (1997)
303,251,Shall We Dance? (1996)
303,257,Men in Black (1997)
303,1007,Waiting for Guffman (1996)
303,298,Face/Off (1997)
303,1142,When We Were Kings (1996)
303,1012,Private Parts (1997)
303,250,"Fifth Element, The (1997)"
303,1226,Night Falls on Manhattan (1997)
303,249,Austin Powers: International Man of Mystery (1997)
122,736,Shadowlands (1993)
122,70,Four Weddings and a Funeral (1994)
122,469,Short Cuts (1993)
122,582,"Piano, The (1993)"
122,215,Field of Dreams (1989)
122,1113,Mrs. Parker and the Vicious Circle (1994)
122,724,Circle of Friends (1995)
122,715,To Die For (1995)
122,239,Sneakers (1992)
122,1267,Clockers (1995)
122,378,Miracle on 34th Street (1994)
122,423,E.T. the Extra-Terrestrial (1982)
122,403,Batman (1989)
122,727,Immortal Beloved (1994)
122,956,Nobody's Fool (1994)
122,737,Sirens (1994)
122,1074,Reality Bites (1994)
122,1168,Little Buddha (1993)
122,1044,"Paper, The (1994)"
194,193,"Right Stuff, The (1983)"
194,218,Cape Fear (1991)
194,770,Devil in a Blue Dress (1995)
194,52,"Madness of King George, The (1994)"
194,466,Red Rock West (1992)
194,580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)"
194,9,Dead Man Walking (1995)
194,1,Toy Story (1995)
194,15,Mr. Holland's Opus (1995)
194,124,Lone Star (1996)
194,100,Fargo (1996)
194,13,Mighty Aphrodite (1995)
194,520,"Great Escape, The (1963)"
194,837,Meet John Doe (1941)
194,165,Jean de Florette (1986)
194,223,Sling Blade (1996)
194,157,Platoon (1986)
194,144,Die Hard (1988)
194,502,Bananas (1971)
194,51,Legends of the Fall (1994)
194,737,Sirens (1994)
291,686,"Perfect World, A (1993)"
291,1188,Young Guns II (1990)
291,403,Batman (1989)
291,195,"Terminator, The (1984)"
291,184,Army of Darkness (1993)
291,576,Cliffhanger (1993)
291,232,Young Guns (1988)
291,550,Die Hard: With a Vengeance (1995)
291,578,Demolition Man (1993)
291,562,"Quick and the Dead, The (1995)"
291,200,"Shining, The (1980)"
291,448,"Omen, The (1976)"
291,396,Serial Mom (1994)
291,558,Heavenly Creatures (1994)
